song_id	album_id	song_title	year	duration	loudness	artist_id	hotttnesss
SOHJRBH12AC468973C	743319	Make My Home Where I Hang My Hat	1983	206.00118	-13.03	ARMTE8E1187FB5ACC2	0.4370362041
SOZTFAZ12A8AE46630	284497	Maybe	1969	246.72608	-12.494	ARS86AJ1187B9B4225	0.8935938749
SOHHJZW12A8C141B19	269851	Backwater Blues		383.16363	-17.516	AR6BHP31187FB365E1	0.2565573501
SODGRKA12A8C1436EB	610859	Who R Ya	2002	178.65098	-3.977	ARE33S11187B9A0904	0.2150803185
SOMVECE12A8C131335	143831	Without Him (Ryman Gospel Reunion Version)		146.9122	-11.899	AR9GQKV1187FB52E44	0
SOCBUYU12A8C13D518	110009	Smile	2004	249.12934	-8.138	ARJCOPY1187FB5C315	0
SOYPFVA12A8C139A7A	264764	They Have a Name	2008	145.50159	-12.919	AROJAG11187B9B71A3	0.5470039143
SOOZMNA12AB018470F	445183	Let's Make Love		217.65179	-6.379	AROPZYT11F4C83EFFA	
SOAYXCJ12AB0183822	393179	Cry	2009	214.5171	-4.256	ARJGIOD1187B9AE920	0.6893135642
SOKLZTC12A8C141362	123105	Wish I Hadn't Called Home		114.65098	-14.359	ARVLMSG1187B98E07E	0
SOWRNJC12AB0184DA1	762587	I'm Still In Love With You	1967	171.83302	-16.964	AR8Q4RZ1187FB46BDC	
SOFKVBE12A58A77159	401039	Punkrock Livin'		117.2371	-5.984	AR0VIQV1187B9978F8	
SOHYWWR12A6D4FBED8	124655	When He Was On The Cross [I Was On His Mind]		210.88608	-10.849	ARDW74M1187B98DA34	0.3195659869
SOGTRVF12A8C1363B5	423558	I'm Thinking Tonight Of My Blue Eyes		171.80689	-15.149	ARYJSY01187B9B7C65	
SOVPWRB12A6D4FB0C3	226440	Happy Halloween Anniversary		151.84934	-10.649	AR45KNL1187B992E53	0
SORTZRZ12AB0185C09	663521	It Ain't No Use	1971	189.46567	-18.22	ARRPCKN1187FB5BA2F	
SOGAALD12A6D4F58F2	20027	Caviglia	2005	165.72036	-20.934	ARHUC691187B9AD27F	0.5899462187
SOJBYZE12AB018EB1E	767185	Mad About the Boy	2006	207.20281	-11.953	AREKO1L1187B997EFE	0.6045544849
SOMUMTW12A6701C7B8	403756	Cryin'	1993	308.76689	-3.947	AR12F2S1187FB56EEF	
SOSCJED12AB018B692	658829	Los Brillantes Ojos del Angel (sparked Angel Eyes)		224.39138	-14.79	AR89GHM1187B9921A3	
SOJXBTY12AB0187E55	560651	Mean Streak	1983	285.1522	-9.462	ARGQANQ11F50C4769E	
SOTFUBR12A8C13E3EC	307773	Mass Destruction	2004	259.86567	-5.509	ARXDQJB1187FB57154	
SOFYNGP12A8C13AB56	673950	Silver Bells	2004	199.00036	-7.35	ARIFOQ6119B866970E	0.4051157217
SOFWBHN12AB0185D25	632757	We're Always Losing Blood	2009	241.44934	-3.862	ARWLV931187B9B0F5A	0.6108466281
SOLLFHP12A58A77467	644025	Yoga de Sensualite		480.80934	-12.162	ARJ3TAF1187FB4AAB1	
SOLJYSI12AB0182A80	422111	Morning at the hotel	1994	146.46812	-16.891	ARLE1JH1187B9B630B	0.4370362041
SOIFHON12AB0185C5F	311458	Letter To The King		345.59955	-8.216	ARPBTRI1187FB52457	0.6824491242
SOLQGKC12AB0187983	796038	Polles Fores		78.05342	-5.251	ARPGOAF1187B98F677	
SOKVNIC12A58A7B805	98257	When The Levee Breaks	1992	426.78812	-4.024	ARTSGR41187B9912C6	0.5153571792
SONYQUL12AB0188C4D	812035	El Chisme De La Cuchara		184.21506	-12.99	ARZ7OD71187B9940A7	
SOHXHIA12AC9072E10	601587	Summer Sands (feat. Carol Keogh)		199.88853	-9.565	ARH8HRR1187FB5CBE8	0.2150803185
SODWAMH12AAF3B385E	480973	Break My Mind		134.21669	-12.789	AR358YS1187FB44A29	
SOSBWPG12A8C135B62	201010	God's Hands		154.8273	-14.535	ARBPRTL11F4C83CB05	0
SOAZXJW12A58A7C4DE	217092	Abstracted	2006	204.95628	-3.869	ARBD4QW1187FB42153	0.7079375399
SOIIRHU12AF72A4D7C	280629	La La	1999	249.28608	-7.899	ARQOC971187B9910FA	
SOBZZEQ12AB018802D	589045	T-Bone		164.70159	-5.819	ARHUQUF1187FB382E6	0.2707759989
SOUQZLK12AC468B143	788125	My Sweet Loving Man		116.89751	-6.957	ARDY3451187B9A0226	0.3759843015
SOFJPIM12A8C13B6E7	157433	Gora Gora Badan		237.92281	-3.819	ARAA1VM1187B994013	0.4069802842
SOVHCTD12AC9E154F7	381814	Piroschka		10.68363	-25.471	AR1XA631187FB57662	
SOPNFOE12A8AE48AC9	700462	Let The Good Times Roll		223.4771	-4.845	ARI4SKQ1187B9B43B0	
SOWLWCO12AB018B0AA	755020	Night Shift		164.57098	-10.496	ARUFQW01187FB5BA63	
SOAUFFQ12A8C134623	289191	Patterns	1966	182.56934	-14.299	ARIWB161187B9AA1D5	
SOKTGAA12AB01891A8	761648	Rock N' Roll		461.11302	-7.546	AR4G2AQ1187FB59D5B	0.2150803185
SOVCQXW12AB017E43D	337123	Sheng Li Hu Huan		217.91302	-6.902	AR9E43L1187FB566FA	
SOGFMCG12AC468E4F1	793204	See you on Sunday		163.99628	-7.235	ARPKGV01187B9939F5	
SOHZXJH12A6D4F3B87	20081	Le plaisir de perdre (live 1989)		261.22404	-9.816	AR8UA7Z1187B9AD9C9	
SOFSJFF12AB018432C	448416	Wer Einmal 'A' Gesagt (What Does A Girl Do?)	2004	136.38485	-9.462	ARRBINW1187B98AE6D	0
SOGTFWG12A8C1323A7	282237	Them No Care	1992	215.66649	-7.616	ARTM0RS1187B9A0BE6	0.48456253
SOPHSZY12A8C1332D8	281614	Lefkes Selides		208.50893	-9.405	ARDBWEC1250940F214	
SOZLOKC12A8AE46C5C	138469	Trop De...		156.76036	-8.988	ARIN9J01187B98BCC0	
SOPPWWP12A8C138DD8	97822	Bye Bye	1992	344.86812	-7.088	ARS26BQ1187B99466D	
SOYNIGU12AB018A341	757766	The Milky Way		185.46893	-17.84	ARKON4P1187B98B291	
SOOGOAQ12A8AE48C0F	235975	Dejaria Todo		235.93751	-6.139	ARMWXUE1187B9B9D3D	
SOAWDBP12A8C144CB2	375613	Diamond In The Rough	2000	176.74404	-8.242	ARDCKVJ1187FB54D1F	0.460484845
SOIFOJR12AB018C940	721901	Resilience		501.83791	-6.217	ARD1C9K1187FB3F742	0.2490657949
SOPQIRY12AB01824FE	417836	Ojú!!! (Nettlephonic Remix)		203.02322	-5.518	AR9G2A41187B99951A	
SOKWJCX12AB018542C	500552	Denise (Jeremy Carlstedt Funk Variation)		270.602	-8.264	ARAVS1S1187FB4C519	
SOESGIR12A8AE4855D	185849	Have U Own Things		179.09506	-7.91	ARO32TC1187FB39461	
SONNXNM12A8C135EC1	246515	The Three X's		304.09098	-9.464	ARUHGHL1187B9A8C08	
SOZWAMN12AB018234D	404398	Let's Stay Together (Together Forever)	2001	197.77261	-8.689	ARX9YIP1187B98A656	0.5535045257
SOWWYSD12A8C13BD9B	204276	To the Lions	2006	220.49914	-3.884	ARYOPH81187B98AEED	0.6212916536
SONOMUN12A67020B06	15590	The Only One I Trust	2001	256.33914	-10.426	ARW9SN11187FB52D0D	
SOWBHUE12AB0180BDF	665093	Head Hunter		182.46485	-12.418	ARRHVVL1187B991E41	
SOCJBTQ12A6D4FA539	175288	Waltzing Matilda		171.59791	-9.612	AR3S7KI1187FB3F737	
SOFLELE12A8C13B2B4	252808	E-mail From Nigeria		203.78077	-13.557	AR45KNL1187B992E53	0
SOAAEHR12A6D4FB060	15964	Slaves & Bulldozers	1991	415.81669	-9.306	AR5N8VN1187FB37A4E	0.6540679661
SOXOPDV12A8C133674	289619	Los!		291.21261	-4.07	ARLKAOO12406A89CB1	0
SOOEERU12AAA15E794	480214	Saxambando		119.09179	-12.998	ARN9GBH1187FB3FEF9	0
SONEFMV12AC3DF6DB7	603735	Ven a Mi		252.13342	-6.143	ARGRTPZ1257509D28A	
SOOEXUJ12A6701E77F	8423	Loverman	1994	382.01424	-7.971	ARODBRG1187FB3FD99	0.6507670134
SODLDIV12A6D4F9B96	42842	No Angel (radio/album)	2006	239.82975	-6.263	ARYG6CU1187FB3852B	0.3920087715
SOABVPU12AB018AA22	592776	Conquer Me	2009	180.53179	-9.068	ARZZRK91187B9A5CA5	0.2998774883
SORFQCM12AC3DF9530	730657	Nordfjorloftet	1998	190.69342	-14.636	AR280881187B98BA28	
SOKRHQK12AB018CCC0	803821	Push Push		188.96934	-4.87	ARZ33PH1187FB52F58	0.7365265781
SOWIGGR12A6D4F6CC4	26252	Bonus Beats (2002 Digital Remaster)		183.14404	-9.385	ARSL5SP1187B9A7AE0	0.2383448468
SOKERIO12AB018A550	569025	Across The Universe		267.38893	-7.604	AR8GEH21187FB4F83E	0.2120454055
SOECCRJ12AB017F089	495430	Where Would You Start? (From Harry)		257.14893	-14.166	AR0OEYB1187FB4A81E	0
SOCDRTL12AB017E541	539725	Chateau Strut	2007	235.59791	-8.693	AREV0ZO1187B997221	0
SOJODUO12A6D4F69CD	50686	Kill Niggaz	1999	169.69098	-6.669	ARUMGZN1187FB37125	0.6089329464
SOPDFZR12AB018875F	371487	Breakin' Dishes	2007	199.6273	-6.194	ARKU3Z61187FB51DCA	
SOKXYUW12A8C140229	440979	Check On It	2005	211.17342	-4.293	AR65K7A1187FB4DAA4	0.7295154739
SODESIY12A6701FD88	13411	We Heart Billville (LP Version)		108.25098	-17.074	ARELA4P1187B991507	0
SOEXVLC12AB018AAE6	681552	Gut Rot	1991	235.7024	-12.422	AR05VW21187FB407B4	0.4649239942
SOCJLPU12AB01890F6	711626	Was Ich Von Mir Denke		213.91628	-17.241	ARE08BN1187B98FCA3	0.3603705827
SOTNZAE12A8C1331F1	245750	Te Ando Buscando	2007	301.19138	-11.133	ARZ7OD71187B9940A7	0.2603382426
SORHVYD12A8C138C56	202996	Suar Agung		314.17424	-18.674	ARYUHNV1187FB482AF	
SOEOVBX12AB0189E1C	762865	La Montanara		192.78322	-9.252	AR67FTZ1187B9975EC	
SOGHJQO12AB0185566	663989	A una mamita		418.2722	-16.292	ARFFFFY122988EDE49	
SOKJVBZ12A8C13C27E	105801	That's The Way It Is	2002	215.53587	-7.547	ARMPIH61187FB44227	
SONFFRT12AB0188599	643356	The Universe is in the Oven		233.40363	-6.857	ARO3XZQ1187FB39351	0.4762482273
SOUGAWG12A8C13616B	150863	Wind And Water	1996	308.87138	-15.941	ARTK5LU1187B9A654C	0.3347065491
SOBCQXN12AB01889DB	461028	Barsanova Brown (Album Version)		129.12281	-13.259	ARODP5P1187FB40142	
SOOMZXC12A6D4FA2AD	53200	Smoke! Smoke! Smoke! (That Cigarette)	1947	174.73261	-11.992	ARPFKK81187B99878D	
SONSHOY12A8C13E81D	114557	Round and Round ( LP Version )		235.78077	-10.485	ARZQ7QA1187B9AD08B	0.430160637
SOVCJCE12A8A9D59F4	233168	Florida By the Sea - The Cocoanuts		128.23465	-12.73	ARCII0J1187FB3A1B4	
SOAPICM12A81C228EB	179296	Take Me Down To LA		250.98404	-7.911	ARKGWMO11F50C4813F	0
SOBWJDG12AB0182BA7	467600	Winding Down Again		188.31628	-12.704	AR4YE5M1187B9934ED	0.4632511046
SOTMILP12A8C13D2CC	303387	Aceite		51.12118	-7.622	ARNDHMV1241B9C870B	
SODPCGN12A8C13A4AF	157404	Domingo Valdovinos		181.86404	-8.196	ARP07GD1187B9B9DA4	0
SORTCHS12AB017E07C	533909	Mood Ring	2006	236.53832	-8.146	AREVNVA1187B989EE0	0.2658610492
SOLICRS12AB0186198	407996	Absolute	2009	227.082	-5.432	AR4EQ231187B99368F	0.7955055407
SOIFDWL12A6D4F8A98	28359	We Have All The Time In The World	1996	221.33506	-9.472	ARCLFWR1187B9AE7B2	0.6145769817
SOUYCQF12A58A7DCD4	732018	Smpty spaces missing units		379.66322	-20.269	ARPVRUC1187FB4F1DE	
SOMYIML12A8C140E3F	171597	It Won't Rain Always	2003	202.4224	-24.057	ARKYI5T1187B99334F	
SOSACTG12A8C144B2B	611663	The Anniversary Waltz		240.74404	-18.302	ARFWZZD1187FB561F9	0.2707759989
SOWKBEA12AB0180A0A	509441	Amor De Juventud	1995	368.3522	-16.223	ARDM8331187B9B947E	0.4251246583
SOWXUHS12AB01888EE	750146	Bambenella d' 'o mercato		196.30975	-14.441	ARGCY1Y1187B9A4FA5	0
SODMJQQ12CF4E25877	405566	Mary Had A Little Lamb	1988	166.73914	-14.373	ART3O5Z1187B9AB043	
SOMQFTE12AB0188B21	563754	Matti Ja Teppo	2009	216.63302	-7.714	ARW1WST1187FB384DA	
SOOSFFJ12A8AE46BA1	136563	Ain't No Right ( LP Version )	1990	214.54322	-10.451	ARQOATR1187B9AE959	
SOENDEG12AB01887F5	420152	Heavy Waist Line		161.61914	-11.879	ARUBX2Y1187B99CD25	0
SOSXRMA12A8C142E43	615314	Andale		152.89424	-8.263	ARGUAHS11F50C4CF7D	0.2658610492
SOTXLGG12AB01870EB	774619	Brighten Your Night With My Day		153.28608	-26.024	ARSF0K11187B9AF319	0.3920087715
SOMNEWY12A8C1448D2	613587	Bumbling Along	2001	33.20118	-8.837	ARJ87C21187B99B9D4	0.3684137327
SOVXXAI12AB0186C66	678070	La vida (Jp Candela & Vlada Asanin club mix)		367.46404	-11.861	ARORDXJ122ECCBB264	0
SOSUEYB12A6D4FBF7E	126060	So Ist Das Nun Mal	1997	312.94649	-11.188	ARGR98V1187FB3A1B9	0.3829350901
SOOGNYW12AB0184EB6	648542	Happy To Meet & Sorry To Part		150.56934	-17.17	ARMZ4SJ1187FB4657B	
SOURQCZ12AC468CA6C	778981	Travelin' Blues		229.51138	-15.93	AR6KK741187B98C9E9	0
SOCVHTO12A8C1354C6	200287	Pleas Made Against Stasis		134.81751	-24.904	ARKQ9JM1187FB57521	0
SOKSINK12A8C13CB9B	307387	Het Spongebob Squarepants Lied		144.61342	-8.597	ARJS05S1187FB58F3A	0.3041695034
SOYNFCY12AB0182632	653217	Big Leg Woman Gets My Pay	1991	162.29832	-18.745	ARUNYOW1187FB43F2A	
SOFIORO12A6701E97A	14329	Aneurysm		271.69914	-4.734	ARH3S5S1187FB4F76B	
SOWOAZS12A8C14159D	385333	Interplanetary Party		246.72608	-4.146	ARB054P1187B9AD32E	0.6484255662
SOIJNPP12AB0186036	564601	So Do I	1993	165.642	-19.212	ARMBDNQ1187FB3F3EC	
SOBXHFD12A8C13B1B9	107850	Lost	2006	532.37506	-11.049	ARA65601187FB57BD9	
SOUBPPN12A67AD85BB	67219	Someday My Luck Will Change	1995	333.37424	-9.888	ARBU6D71187B9B5319	0.2150803185
SOILLHT12AB0186215	551104	Ma Zui		247.58812	-8.006	AR126G61187B9B88A6	
SOEPMHW12AB018859A	642781	Ulan Bator Girls	1996	195.5522	-7.497	ARE0OI31187FB3DCA2	0.4137398359
SORJLST12AB017F540	351106	Eager (Live)		269.40036	-7.307	ARIPNAN1187FB3E577	0
SOJCXNZ12A8C143C36	473726	In The Midnight Hour	2009	193.64526	-13.485	ARN1J741187B99EFB9	0.4051157217
SOWAXWW12A8C139F60	161949	The Roof Song		266.44853	-7.176	ARQMTJR1187FB42BB5	
SOOVRAK12AB017CB42	538761	Ride The Storm		247.14404	-5.67	ARORFTD1187B99F7D4	0.2279752036
SOVFFVM12AB0186705	567667	Marie Marie	1993	397.76608	-6.819	ARE8MZ81187B9AB2A3	0.2150803185
SOITNRQ12AB01884D3	774717	Vos plaintes_ vos regrets_ augmentent mon supplice		35.44771	-22.694	AR4B1LP1187FB55C83	
SOJHYOF12A8C131DDE	242080	Nothing But Sky [Outro] (Album Version)	2008	62.27546	-7.255	ARSM2YU1187B99D602	0.2544812925
SONDPLZ12A8C13270C	190889	Mississippi Boweavil Blues	1929	191.11138	-14.873	ARTDUXM1187B9899ED	
SOKYJYU12AB0186429	569195	You Found Me	2008	240.56118	-6.093	AR4EQ231187B99368F	0.3998995477
SOQACBY12AB0187937	773380	Excerpt Of A Speech By Marcus Mosiah Garvey	2003	56.842	-21.569	ARCNOK81187B98CA3F	
SONIUGT12A8C1403F3	425081	Any Wich Way (Freedom Must Come)	2005	226.21995	-11.675	ARFCDY01187FB57933	0.3041695034
SOBVPQV12AB018353C	508635	Se Viene	1998	220.29016	-3.935	AR02YGA1187B9B8AC4	
SOAVAUP12AB0181301	332466	King Of Pain	1983	318.01424	-5.03	ARIPLUN1187B99B9F9	
SOHWAHE12A8C13DDD1	112016	Open (Koobas Koobatronmix)		238.18404	-6.357	ARXK4YK1187FB4D0C4	
SOAOJRS12A8C13C698	210460	Shine On Your Shoes	1995	136.93342	-10.386	ARV21JS1187B99E516	
SOQZDKB12A58A78F4A	391348	All Night Long		161.54077	-5.244	AR261YW1187FB374B3	
SODPLFO12A58A79F84	81625	The Mystery Epoch	2001	70.26893	-13.798	ARIQ7ZV1187B9916C6	0
SOSWGFX12A6D4FA2B1	53200	Wild Card	2004	140.79955	-12.271	ARPFKK81187B99878D	
SOTCFVP12A8C13636A	283913	The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch		135.88853	-22.177	ARKCTSM11F4C83C839	
SOLWALE12A8C13F621	266590	Amazing Grace		192.67873	-10.73	AR1JGQT1187FB56878	0
SOLGODL12AB017CD18	331316	Three Hearts In A Tangle	1961	167.70567	-23.611	AR059HI1187B9A14D7	
SOHASMZ12A8AE48671	397358	Erased	2003	280.00608	-7.787	ARW9FP41187B98C2A7	0.5573131364
SOXSPET12AB0183111	639791	Captain Fury		56.29342	-6.621	AR8BMEQ1187B9B4214	
SOVGRXC12A6D4F94A8	176456	Against My Will (LP Version)	1960	205.13914	-12.992	ARGKD4W1187B990E04	
SOPCERW12AB018A2B5	469094	She kills		210.05016	-6.827	ARB90161187B98CDFE	0.6068072928
SOAPYOS12A8C133890	283031	Stompin' at the Savoy		217.73016	-12.183	AR4JY8V1187B98A62F	
SOPPYSE12A8C140533	311536	Holdin' On	1999	327.05261	-10.859	ARB29H41187B98F0EF	0.3603705827
SODERUM12AAA15D6D3	480272	Standing On The Corner		168.07138	-9.965	ARKXLIJ1187B9A4C54	0
SOKFNCF12A8C13CC7B	254896	Forever		53.36771	-4.135	ARZ78EG1187FB4638E	0
SOEXTIX12A8AE4946D	279820	Coup De Lune (Remasterisé En 2007)		253.09995	-8.253	ARGR7431187FB3F3FB	
SOTVLSG12AB0183BF4	553969	Go Tell It On The Mountain		171.4673	-6.234	AR3QFYG1187B992B2E	
SOLAWQF12A58A7B176	220921	Skit #2 (Kanye West/Late Registration)	2005	31.32036	-12.368	ARRH63Y1187FB47783	0.7801196998
SOCZJFC12A6D4F7C3F	23060	Je Vous Revois_ Madame (Flm ''Le Vagabond Bien Aimé'')		178.99057	-17.321	AR1X2H01187B98CCF2	
SODBQYW12A6D4F6CFA	52956	Call On The Father	2003	229.51138	-8.574	ARI4SKQ1187B9B43B0	0.3725300394
SOJBGIF12A58A7DA69	375370	Amthran Na Bh Fiann (Ireland)		175.59465	-13.826	ARMFXPI1187B99717E	
SOIEAMX12A8C137AED	295416	Colorblind		223.63383	-4.658	ARXR2N11187B99857E	0
SOQIMOE12A58A7A85E	575904	Under The Bridges Of Paris		166.05995	-21.141	ARFTMGO1187B9A777A	0
SOIKTRT12A8C13999E	207801	Estroupele-Troupele. Muiñeira		152.94649	-12.36	ARZCSWN122988FCD13	0
SOGDEPN12AB018C5C0	762088	Harda They Come		165.85098	-5.264	AR3TITY1187B99E790	0
SOXDXMS12A8AE454DD	233466	Lightning Breaks	1996	168.25424	-5.936	AREENKN1187B98F35D	0.5317220984
SOWGJJK12A58A7DB2C	244370	Bruno Dika		395.04934	-3.878	AR199MY1187B9B731E	0.3684137327
SONZNVN12A6D4F6D28	410094	Salvation	2007	45.37424	-8.592	ARN522Q1187FB42EE1	0.3672734158
SOXNKKP12AB017B31F	509794	We Got It (Cadillac)		278.12526	-5.865	ARQEPTZ1187FB4CD36	
SOFELMB12A8AE48525	279707	A Boy Named Sue	1969	216.81587	-6.021	ARH861H1187B9B799E	
SOQBGKC12AB0184F05	493076	Nunca Sabras	2007	229.14567	-6.062	AR6GJDZ1187B991E46	0.4944697093
SOKLIMD12A8C145AC3	321603	Whiskey on the Fire	2008	171.10159	-8.81	ARBZHTB1187FB3A725	0.3920087715
SOFMZFX12AB018437A	368213	Bee Sting Stings	1999	201.24689	-7.174	AR1USMR1187B9B6CD1	
SOEROGE12A6D4FACDD	126133	bereit	2004	233.27302	-4.309	ARZM53A1187B9A1AE7	0.6034409947
SOXLBKT12A8C14285E	611365	Funky Butt		212.87138	-8.112	ARYLG3I119B8668696	
SOIQITW12AB018827D	713761	Take Your Leave Of Me Baby		267.59791	-12.529	AR0WAW61187B98B7D7	0
SOZVKHH12A8AE471B6	139739	Could You Be Love	2005	216.65914	-17.943	ARY1P2B1187B9B78F5	
SOVPUVS12A6D4F7988	43066	These Four Walls	2006	177.18812	-8.446	ARDW5AW1187FB55708	0.4994458348
SOYRWCZ12A58A7F91B	53749	Guarare (Live At The Beacon Theatre)		538.06975	-8.869	ARZCHLM1187FB495C3	0
SOYQRQE12AB0187B52	709802	1492	2005	215.90159	-8.039	ARLGWFM1187FB4AC9F	0.4803293691
SORVKAX12A8C1343AA	576851	Man I Used To Be	2004	304.16934	-8.613	ARCF06I1187B995398	0.6083390069
SOCQUSZ12A8C1421AE	482692	The west's awake		267.85914	-15.511	ARVKMRB122988EEA68	
SOKPXAZ12A58A802CF	474768	Baltech's Lament	2003	252.62975	-6.172	AR06USW1187FB4EACA	0.5569140187
SOEOKUY12AB0186AF6	568752	If Ever I Would Leave You		163.65669	-18.822	ARMFXPI1187B99717E	
SOKYRWT12AB01815B9	509780	Páginas del Alma		183.90159	-10.451	ARDG9I21187FB35FF3	
SOFLPJR12A8C134166	146291	Saturday	2001	225.72363	-6.927	ARFH6FT1187FB5BF47	0.4137398359
SODSOBX12AC4686B4D	685454	Warhead (Live in Croatia_ 1993)	1993	241.99791	-16.531	ARDK6QW1187B9B8D85	
SONCTXN12A8C134A81	282914	Did We Not Choose Each Other	1994	265.06404	-8.6	ARNF6401187FB57032	
SOUTSZU12AB0185C96	601813	It Feels Like Rain	1999	411.01016	-17.684	ARGJ0911187FB4613F	0.4944895175
SOSUZKN12AB0182AED	540898	So So So		240.84853	-7.689	AROENEQ11F4C8451B1	0.1932639032
SOUOXQJ12A58A7E777	579605	Immortal_ Invisible	1993	174.52363	-14.042	AR7ZKHQ1187B98DD73	0.2658610492
SOUHACE12A8C140623	172073	Banzai Washout		155.89832	-6.272	ARUABHE1187B9AF820	0
SOCMIQN12A8C1414C0	611206	Quest for Oneness	1991	184.47628	-9.791	AR78ZID1187B9B31ED	
SOGCPID12A8C139F54	106297	Mardi Gras Mambo (Cajun Mardi Gras Album Version)		180.61016	-8.529	AR1JGQT1187FB56878	0
SOQLJBF12A8C13942A	211946	Caught In A Dream (Album Version)	1971	189.90975	-12.693	AR1ABAO1187FB531E1	0.3283466695
SOPVTMB12AB0189152	472687	The Bravest Kids (Acoustic)		94.01424	-5.28	ARF84A41187B9A34E7	0.4663048308
SOKBGFX12AB0188810	734596	Life Deprived	2003	288.44363	-5.52	AR2EBRG1187B9B07C8	0.5567398692
SODTZIR12A8C13025B	283507	Magico		189.6224	-4.867	ARQ4E5R1187B9B3A3E	0.4733465411
SOYMMRW12A8AE4625D	279403	Genio Atrapado	2000	278.04689	-3.676	AR0S7TA1187FB4D024	
SORIZXJ12A6D4FB83C	49913	Dolor		185.12934	-8.35	ARGUAHS11F50C4CF7D	
SOBFWMT12AAA8C5AC5	431568	Espana tiene sabor		223.7122	-9.578	ARZXMYV1187FB5B99B	0
SOISUCV12A8C133542	142807	When The Sun Goes Down		151.64036	-18.662	ARPN0NC1187B991591	
SOOFAMF12A6D4F5D2F	208156	See The Lights (2002 Digital Remaster)	1991	261.8771	-7.968	ARML8X41187B990644	
SOGFVYV12A58A7E25C	331328	Cincinnati Ohio		125.17832	-12.469	ARGUACZ1187FB3F35C	
SOSNWQV12A8C13B736	301505	I'm Kinda Partial To His Puss (from My Square Laddie)		215.95383	-15.61	ARWVMJA1187B98AA6E	
SOROOHN12A8C13AE44	782024	The Cleansing Apparatus	2008	187.24526	-5.029	AR4NDUY119B8668DA3	0.6665323791
SOAERZM12A8C13CA55	113280	Little Bluebird	1995	394.762	-14.245	AR7AOEJ1187FB3D279	
SOAOYFX12AB018686C	545971	[Hidden Track]	2000	89.67791	-7.724	ARRNO111187B9B3FC9	0.3231121209
SOAWCYO12A8151DF97	505751	Do You Want To	2005	214.9873	-3.509	ARYVO9V1187B9B1FC6	0.8493772805
SOEYPBL12A8C1357C7	291227	Ina Your Rights	1981	280.94649	-8.777	ARP39OU1187FB4D543	
SOLANWU12A8C141D4D	269891	The Painter	2006	199.13098	-13.318	AR8ICFK1187FB5A3A0	
SOXGKJJ12AB0183C53	535837	Bop Till You Drop		264.04526	-12.88	ARI648V1187B9B5379	0
SOAUCRB12AB0181238	508703	Céu do Brasil	2000	229.51138	-14.659	ARKSB7X1187B99BA5C	
SOODJPE12AB01815F8	2277	School Spirit Skit 2	2003	46.602	-13.928	ARRH63Y1187FB47783	
SOGRGML12A8C136D75	91292	Ain't No Tellin'		173.47873	-17.55	ARKJVHY11E2835E76B	0
SOLTJIM12A3F1EAEE1	461040	Hold On I'm A Comin' (Album Version)	1968	156.39465	-11.186	ARZO73F1187FB4BF23	0.2120454055
SOHVIKX12A58A7D0ED	411104	Be My Hustla (Explicit) (Feat. J. Holiday)		225.51465	-5.808	ARGK9MB1187FB37402	0
SOKFUPW12A6D4FB2BB	60519	P.S. I Love You (LP Version)		172.25098	-12.917	AR9YQN31187FB45B34	0
SOJIURA12AB018989C	656243	Midnight Train	1990	226.32444	-8.666	AR9LT7R1187FB4543A	0
SOUGKFV12AB0184F4B	345432	Strangers In The Night	2000	201.56036	-4.859	ARHCERP1187B9912A5	
SOGOAGM12AB017E99E	399641	It's Like That	1984	250.06975	-6.748	ARX9YIP1187B98A656	
SOIGZOE12AB017F37D	508116	Vos Sabes	1999	189.88363	-6.393	ARL3VGT1187FB40E8E	0.5984285489
SOJDQMV12AB0182752	560332	El último romántico: romanza de tenor		243.48689	-13.608	AR5R7791187FB3A8C3	
SOJDURH12AB018847F	760039	Irapijerkifly		212.32281	-16.51	ARI6OUG1187B989234	0.3195659869
SOXWHXX12AB018E307	808027	Une java		190.17098	-11.963	AR1206S1187B9AF3EA	0.2884816427
SONGBWJ12A58A7AB4D	26355	Rock 'n' Roll		183.84934	-8.957	AR1PRQ21187FB3B481	0.4839281477
SOQNFQI12AB018882C	816250	Mine All Mine	2005	178.1024	-16.626	ARQGYP71187FB44566	
SOZYQQT12A8C13B4EA	303611	Agenda Zwei Null Eins Null	2004	365.73995	-11.876	AR4BJFD1187FB43082	
SOLCYFR12A6701D233	15555	You're Crazy	1987	284.99546	-2.246	ARM7EDF1187B9B3FA1	
SOXFSTR12A8AE463B0	1112	The Small Print		209.00526	-3.589	ARR3ONV1187B9A2F59	0.7505830665
SOGQDUA12A67021132	12495	I Dunno (LP Version)		190.40608	-11.865	ARYW3V11187B99C8C9	0.2634822911
SOFTUGY12A6D4F2B95	78342	Easily		212.37506	-5.714	ARBQ5TQ1187B992B8A	
SOAQHFF12A8C139DD9	207626	Shut Up		236.042	-9.074	ARP7DLV1187FB4EF07	0.5131425995
SOKGHWU12A6D4FB9F8	176621	Paper Aeroplane (Live From 'Drastic Fantastic' Tour)	2007	282.5922	-18.054	ARCJKV91187FB46210	0.3920087715
SODOOMF12AB018D375	579605	This is My Father's World/For the Beauty of the Earth	1993	234.762	-12.998	AR7ZKHQ1187B98DD73	0.2658610492
