count	familiarity	long	names	lat	artist_id	hotttnesss	location
1	0.2010775597		Milan Band		ARTHKKA122BCFCBF58	0	
4	0.4698953092	-1.50776	Frank Ifield	52.40698	ARTHWIZ1187FB4258D	0.3648176175	GB
2	0.6469227251	-0.14858	Ray Davies	51.59109	ARTIGQM1187B98D1F2	0.4478589673	GB
3	0.5022450228	-87.63241	Young-Holt Unlimited	41.88415	ARTJ9GZ1187B9B46DE	0.2159587031	US
3	0.4926695026		Rishi Rich		ARTJJZZ1187B9BA5E7	0.3313731699	
1	0.5787043307		The Race		ARTJPHB1187B9968E5	0.3698838279	
7	0.5106602363		Michael Gettel		ARTK5LU1187B9A654C	0.3337708452	
4	0.5621790179		DJ Omega		ARTKOGW1241B9CD42B	0.3283773051	
2	0.572051287		Dendemann		ARTKTYG1187FB40CBA	0.4504321299	
2	0.6396142012		Kool Keith		ARTL6FB1187FB4EAA7	0.4645502807	
1	0.4310825323		Aurélien Merle		ARTLGXQ1269FB35910	0	
2	0.5470357342		Super Cat		ARTM0RS1187B9A0BE6	0.365686606	
2	0.3208553832		Neeme Jarvi		ARTML781187B9AF080	0.3007657861	
1	0.3298032106		Barry Goldberg		ARTMM411187FB56FD0	0.2374725525	
1	0.5548908991		Claude François		ARTO6KU1187B99910C	0.3855836608	
1	0.5293865344	-80.01955	Mystery	35.21962	ARTO9UO1187B9B2D47	0.3469643391	US
1	0.325700771	-74.72671	Lord Sterling	40.14323	ARTOC971187FB37592	0.3054500656	US
1	0.4448364864		The Accursed		ARTOCWH11F50C4CE12	0.3187261616	
1	0.1996680849		Arne Weise		ARTOTKA11E2835EA81	0	
6	0.442818538		Quinteto Violado		ARTP2PK1187B98FECA	0.3205201351	
1	0.5157262986		Adrenalin O.D.		ARTPCQ41187B9AB42C	0.3193000403	
1	0.4182552146		Vic Chou		ARTPDRF1187B9A46DB	0.3336520665	
3	0.3740414344		Thriller U		ARTPGR61187B98B0F6	0.3225901576	
2	0.3309454722		Viki Mosholiou		ARTPMPX1241B9C68D9	0.2487559976	
2	0.3956938099		Johnny Keating & All Stars		ARTPVDV1187B9A61F1	0	
4	0.5183101268		Cactus		ARTPY6B1187B98C720	0.398181055	
2	0.4815952125	-3.11499	Harry Lauder	55.95327	ARTQ0WY1187B98A7B0	0.2273875691	GB
1	0.4471679533		NG3		ARTQ6AP1187B998A84	0.3218540692	
2	0.5231612936	-68.43114	Neema	53.89128	ARTQZKW11EB9C80B4C	0.3557903968	CA
1	0.3733299131		Frederic Galliano		ARTR6RX1187FB381C8	0	
1	0.4706154006	-81.69074	Rocket From The Tombs	41.50471	ARTR7971187FB4CF69	0.355646469	US
3	0.7274973373		W.A.S.P.		ARTSGR41187B9912C6	0.5372672373	
1	0.3665580213		Edouard Duleu		ARTSRAD1250940F258	0.2574968041	
1	0.3741029821	-118.39157	Shelby Flint	34.19423	ARTT43U1187B9A9E9B	0.3628708173	US
3	0.5588782921		Kiprich		ARTTFAQ1187B98E4FA	0.3889397658	
1	0.3365480793		L.A.V.I		ARTTFGF11F4C84563C	0.2883146803	
1	0.0615124944		Gene Latter		ARTTIRC12086C121DC	0.2036079344	
1	0.3698769582	-74.00712	Doc Pomus	40.71455	ARTUXSS1187FB4BD20	0.2502273265	US
3	0.5008486917	-54.38783	Grupo Batuque	-14.24292	ARTVBNL1187FB52DF3	0.3246244816	BR
1	0.6095389916		!!!		ARTW7I31187B9A4CA9	0.4821310811	
2	0.3893118071		ZENFU		ARTWKNF1241B9C87E9	0	
5	0.3298032106		Glen Ricks		ARTWNNQ1187B9A15BC	0.2565621798	
4	0.7478153693		Elephant Man		ARTWPGO1187FB52DC3	0.4591891947	
4	0.4779465751		Frederik		ARTWWNA1187B9B3BD7	0.3482150078	
1	0.4114072705		José Roberto Bertrami		ARTWYHK1187FB568B8	0.3151677119	
2	0.5154556542	-77.27348	Mikey General	18.11526	ARTX57T1187B98F34B	0.4187362051	JM
2	0.7375404029	17.55142	Agnes	62.19845	ARTXEZN1187B9B8190	0.441355562	SE
3	0.6971136627	-121.74477	Blackalicious	38.54666	ARTXGGI1187B9B3D58	0.5187841024	US
1	0.4731459418	-95.84502	Karnig Sarkissian	37.16793	ARTXJFJ1241B9C55EF	0.3038618928	US
1	0.5097938464		ZombieSuckers		ARTXNYR12802FDE977	0.4002371977	
6	0.5433932314		Chris Farlowe		ARTXS851187FB411C7	0.3385750265	
2	0.5554956028	-91.96148	K.T. Oslin	33.13178	ARTYGL51187B98F9D3	0.3649686083	US
1	0.4117458066	-71.08868	Dan Moretti	42.31256	ARTYIAO11F4C83EE8E	0	US
4	0.7722926474		Shaggy		ARTYXQC1187B9ACAB2	0.5421751656	
2	0.707925027		Jimmy Wayne		ARTZ90C1187FB55D81	0.4990183984	
4	0.4193126414		Streetwize		ARTZMXB1187B990A55	0.3196514587	
1	0.5372882981	8.67425	Crystals	9.08457	ARTZXUP11F4C83D65B	0.4333570154	NG
3	0.6051397	-118.24532	Lisa Lynne	34.05349	ARU0HTX1187B98B4C6	0.4209377548	US
1	0.5140468046		Ebru Gündes		ARU0XZY1187FB4002B	0.3892823805	
3	0.4851079176		React		ARU22AM1187B9961EA	0.2473405842	
1	0.4758279345	-122.27302	Walter Hawkins	37.80506	ARU230L1187FB4642F	0.3140081673	US
1	0.5692758347	8.22395	Prisma	46.8132	ARU24791187B996E24	0.406749194	CH
1	0.6055382189	-84.54588	Moros Eros	33.95319	ARU2I2B1187FB472E8	0.3075400851	
1	0.4308823849		Ale Möller		ARU2IVS1187FB42A82	0.3544585599	
6	0.4704146137		David Meece		ARU2JAB1187FB50C72	0.3102989964	
1	0.5965011881	-74.00712	Michal	40.71455	ARU34651187B99A264	0.3533454691	US
1	0.3683081397		Methods Of Mayhem / Scott Kirkland		ARU35NK1187FB46CFD	0.3976478302	
5	0.5776331497	-58.37354	Luis Alberto Spinetta	-34.60852	ARU3YYC1187FB43FEE	0.4398438541	AR
2	0.4267236791		Liquid Gang		ARU4JBP1187B99263F	0.3327371976	
1	0.4346642492		Stefano Battaglia_ Giovanni Maier_ Michele Rabbia		ARU5BXG119B86698FE	0.4167865585	
1	0.495957128	-100.07715	Beth Nielsen Chapman	31.1689	ARU5CP31187FB44C3A	0.284126949	US
2	0.5102882927	-88.8194	Big Maybelle	35.6139	ARU81FP1187B98C71E	0.337858764	US
1	0.4697127655	-71.71818	Wonderland	42.18419	ARU868Z1187FB47319	0.3736580413	US
8	0.6180027149		Busdriver		ARU9KWP1187B98B2A7	0.3494763272	
3	0.5709001038	-118.24532	Bobby Hutcherson	34.05349	ARU9Q5Q1187FB3D6EB	0.3932927114	US
1	0.6488501826	-2.59143	Way Out West	51.45366	ARUABHE1187B9AF820	0.4561823828	GB
3	0.4843430347		Kisha		ARUACR61187FB3AB37	0.3499061971	
3	0.5899951619	-74.57555	Walter Trout	39.2794	ARUAKAN1187FB48204	0.3077116791	US
1	0.6496876145		Fake Problems		ARUAOGE1187B9B3D50	0.4556647858	
2	0.4391513754		Vrse Murphy		ARUBDNK11F50C4F28B	0.2996674276	
3	0.5261270332		Kim English		ARUBDQW1187B98D775	0.372314996	
1	0.4838546367		Jape Squad		ARUBJTR1241B9CB16D	0.2482997981	
7	0.432074796		Tyrone Taylor		ARUBX2Y1187B99CD25	0.2993927872	
1	0.2938899916		Hollywood Bowl Orchestra / John Mauceri		ARUCJQF1187B9A0A57	0	
1	0.3119745456		Elli Kokkinou		ARUCK7I1187B9B331D	0.260696788	
1	0.4398669045		Adr Lavey		ARUDPRC1257509BA98	0.3129475097	
2	0.5365463015	-93.97961	Charlie Walker	31.03896	ARUDY181187B9B5F49	0.3595423128	US
1	0.9899385697	-90.07771	Lil Wayne	29.95369	ARUDYKB11F4C83C269	0.8434308442	US
2	0.7208421832		Neil Sedaka		ARUE3AK1187B9AC923	0.444025681	
4	0.6072601288	-87.63241	The Chi-Lites	41.88415	ARUEYGC1187FB3D94B	0.403000799	US
2	0.7851201486		Soilwork		ARUF32D1187B9B157E	0.5628811247	
1	0.5448354309	-88.59583	Boots Randolph	37.08571	ARUF71J1187FB511C1	0.3318635568	US
1	0.7011767171	-81.54106	Passion	27.9758	ARUFCZ41187B9A868E	0.3924691411	US
1	0.4193696629		Ashbrg		ARUFQW01187FB5BA63	0.3331083863	
1	0.5005765742	-63.81885	Leo Dan	-28.49522	ARUFRGT1187B98ED43	0.383849058	AR
2	0.4085147064		Space Opera		ARUG0QH1187B99613A	0.2720157627	
5	0.4670541847	-90.645	Willie Clayton	33.45081	ARUG6DV1187B992475	0.3745579265	US
5	0.8768298777	-118.24532	The Doors	34.05349	ARUGU0E1187B9B30F6	0.5841165731	US
3	0.642358176	-118.50119	Dino	34.15917	ARUGX5X1187FB468C4	0.4098184115	US
1	0.4134839892		Electric O & Ishkan		ARUHGHL1187B9A8C08	0.2976647552	
1	0.6748541472	-72.75753	Delirious	41.51776	ARUHT3M1187FB44FB4	0.4637577839	US
1	0.4530852501	-78.24499	Janie Fricke	45.49919	ARUHX3U1187FB57A44	0.3826680864	CA
3	0.7582997038	-76.47933	The Tragically Hip	44.23153	ARUHYH21187B98BA89	0.4936294378	CA
1	0.2361050409		Mario Telles		ARUI2ZJ1187FB3ACA5	0.1993689698	
4	0.749317801		John Cale		ARUI8651187B9ACF52	0.4816558624	
1	0.4264325895		Mychael Danna & Jeff Danna		ARUI8FT1187FB5AB13	0.3357700417	
2	0.3503237649		Antonio Bribiesca		ARUILCK12086C13991	0.2693672951	
1	0.6908090962		Mest		ARUIO0J1187FB3D7D7	0.4500933824	
2	0.3665178412		Frank Chacksfield & His Orchestra		ARUIRHK1187FB55534	0.3282376642	
2	0.5262845427	-100.07715	JK	31.1689	ARUIRXF1187FB45BC6	0.430106913	US
6	0.8435265433		U2		ARUJ5A41187FB3F5F1	0.8256391108	
1	0.4670529664		MyKungFu		ARUJSSR1241B9CAF37	0.3687722526	
1	0.4439877394		Endres		ARUJTBL1241B9C9BB7	0	
2	0.8700337966		Shania Twain		ARUJZFJ1187B9B135F	0.5463261196	
6	0.4961526364		Isabel Pantoja		ARUK0W21187B995456	0.3635065158	
7	0.3917413941		Ramón Vargas;Vladimir Jurowski		ARUKJUP12086C14589	0.2912648118	
7	0.7974207407		The Black Crowes		ARUKN9H1187B9B71C8	0.5364000108	
2	0.5320695698	-74.00712	Bobby Broom	40.71455	ARUKNSS1187FB435E3	0.3078629003	US
1	0.5211435203	26.06739	Cadacross	64.95014	ARUL0VB1187B9A01AA	0.3944402941	FI
2	0.6388802061		Word		ARULHJM1187B997004	0.2463407136	
1	0.4209666667		Luna Orbit Project		ARULZCI1241B9C8611	0.3106618957	
3	0.6203794793	-119.09456	Kristine W.	46.23518	ARUME5Q1187B9B1AA7	0.4078984665	US
1	0.6703727838		Slick Rick		ARUMGZN1187FB37125	0.478985713	
1	0.6215977892		Gary Nichols		ARUMR3G1187B9B2B09	0.3864701422	
1	0.4947711422	-80.01955	Lou Reid & Carolina	35.21962	ARUNHZF122988ED7DA	0.2170835335	US
4	0.541231189	-80.07691	Blind Boy Fuller	34.96578	ARUNYOW1187FB43F2A	0.3601702712	US
6	0.5273391835		Charlie Byrd		ARUP17W1187B98CAB9	0.3105560832	
3	0.4792908541	-111.9307	Fuzz	34.16788	ARUP5LV1187FB50BD8	0.3597756615	US
1	0.4422005483		Abrar - Ul - Haq		ARUP7CF1187FB40EEB	0.4136655011	
2	0.2725856038		Dan Cummins		ARUPH8D1187B9A6046	0.3189112383	
1	0.6923445306		Salt-N-Pepa		ARUQ6301187FB54EBA	0.5192881204	
1	0.4345400926	-82.5148	Music Explosion	40.75851	ARUQSEE1187B9983F8	0.3186158115	US
1	0.3275737938		Asure		ARUQZUY1241B9CEB3E	0	
8	0.8440395322		Anti-Flag		ARUSOMY1187FB4D3B4	0.5243789875	
4	0.5438663025	-91.03786	Tyrone Davis	33.39847	ARUT16P1187FB532A4	0.3932151038	US
3	0.3988587132		Orquesta Broadway		ARUT60Q1187B9B90E9	0.3410613992	
2	0.8200724177	-118.24532	Lifehouse	34.05349	ARUTEVU1187B9ACAF9	0.710879071	US
5	0.5570945047		The Elders		ARUTP601187FB388AC	0.4153036426	
5	0.5599014384		Twila Paris		ARUTS6Y1187FB5BDAB	0.4012391217	
2	0.5982371325	-117.16172	Diamanda Galas	32.71568	ARUUP4L1187B9B72EB	0.3636878398	US
8	0.4811802118		Charlie Peacock		ARUUXNF1187B98FB36	0.3794956506	
1	0.8504301034	-95.84502	Attack Attack	37.16793	ARUVPCM1187FB5C281	0.4580129876	US
5	0.4002960349		Charlie Louvin		ARUVPZF1187FB4880D	0.3913424519	
2	0.5803670948		Rokia Traoré		ARUW6HS1187FB3F028	0.3596629973	
3	0.7102033774		Ensiferum		ARUWB5W1187B98D7A1	0.5148498796	
2	0.3977728758		Yamandu Costa		ARUWLCL1187FB549B8	0.3834757449	
1	0.6344962846	-81.6558	The Summer Obsession	30.33138	ARUYGJ31187B9A2FEA	0.3950530395	US
4	0.713782886		Fever Ray		ARUYVDC12086C11D5C	0.5291669829	
2	0.3226671853		Ronny Eriksson		ARUZD301187FB4AC65	0.2566996796	
1	0.0751247616		Greg Vaccariello		ARUZILO1257509E8E1	0.1639044744	
4	0.494073815		True Believers		ARUZL121187FB4B42D	0.3280733049	
1	0.4600627979		Reptil		ARUZLOS1269FCD4EF1	0.2670262209	
1	0.7154186765	-111.9307	Wednesday 13	34.16788	ARUZLXZ1187FB3BFF1	0.4543626242	US
5	0.8159234203		Bone Thugs-N-Harmony		ARUZRFN1187B98AC05	0.5551383219	
1	0.6424529506	-90.19951	Dave Weckl	38.62774	ARUZS6L1187FB50A56	0.4661539983	US
2	0.7523659741	-117.76505	Eighteen Visions	33.6671	ARV1ALU1187FB4D77E	0.4401079969	US
3	0.6610801676	-79.05661	Loudon Wainwright III	35.91463	ARV1JVD1187B9AD195	0.442765842	US
1	0.6626496953		Jupiter Rising		ARV1P811187FB3CFC6	0.3631778607	
4	0.646322062		Arkona		ARV1RMI1187FB48F94	0.4608531453	
4	0.4748294069	-74.17418	Jerry Lewis	40.73197	ARV21JS1187B99E516	0.2969556818	US
1	0.5306308093	-122.42005	The Waybacks	37.77916	ARV2F621187B993BF6	0.3711570413	US
1	0.5832316046	-74.72671	Rah Digga (Featuring Outsidaz)	40.14323	ARV2V751187FB4330F	0.4114481428	US
4	0.6148875882	-71.08868	Open Hand	42.31256	ARV2X851187FB41A78	0.3778282154	US
1	0.4991251154	-79.77127	Kate Maki	38.00335	ARV33RQ1187B9A5734	0.3545321058	US
2	0.4887418659	-119.27023	Graham Central Station	37.27188	ARV38M11187B99424D	0.3506573345	US
3	0.5654823507		The Jets		ARV38Z81187B98E608	0.391242506	
1	0.3540655223		Oscar Castro-Neves		ARV3BXR1187B991C82	0.2705580182	
1	0.8595139929		Green Day		ARV3CRH1187B9A1B21	0.8123077961	
1	0.5645122909		Till West & DJ Delicious		ARV3IN31187FB4AAAE	0.3268452998	
1	0.3321943831	-94.73954	Gail Davies	34.02791	ARV4BPJ1187B99C978	0.2323284894	US
4	0.439634435		5th Ward Boyz		ARV4I6F1187FB4D595	0.3295433225	
4	0.7326611319	-122.27302	Del Tha Funkee Homosapien	37.80506	ARV4KO21187FB38008	0.4584394682	US
1	0.5726162458	-121.88579	Tommy Castro	37.33847	ARV57NY1187FB3C1DC	0.4155828807	US
3	0.4152871819	-122.18755	Carl Davis	47.61002	ARV5O111187B9A3F3A	0.3190746239	US
2	0.4757557328		Kari Tapio		ARV69FI1187B9AA14F	0.278425516	
6	0.5236330318		Nana Caymmi		ARV6QHT1187FB5537A	0.3483500222	
1	0.0282370619		Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti		ARV7J871187FB4F8B6	0.2261310733	
1	0.3157599089		Johnny Carver		ARV88461187FB427C5	0	
1	0.3863629122	-118.24532	The Mighty Clouds Of Joy	34.05349	ARV8DLF1187B9A4C7C	0.4086347359	US
2	0.769896415		Dokken		ARV8LAR1187FB3DE2A	0.4582931857	
6	0.7090105251		Amorphis		ARV8T9T1187B99F3F4	0.5535661721	
1	0.6347850128		Love and Rockets		ARV91AY1187FB52E52	0.4144044953	
1	0.2823175883		Barley Bree		ARVA23V1187B98C54A	0	
1	0.6265677127		Ace Frehley		ARVADXJ1187B99AA96	0.4438477388	
2	0.4439306816	-75.16237	Gerald Veasley	39.95227	ARVAE1F1187B994957	0.3204276152	US
6	0.5654522917		The Refreshments		ARVAE6W1187FB3CAF3	0.3524101268	
3	0.2991177664		Antonis Remos		ARVAWTX1187B9A9990	0	
1	0.5327424427	-74.00712	Sub Swara	40.71455	ARVBG53119B8668924	0.4084248884	US
3	0.6898005928	-79.38533	Cancer Bats	43.64856	ARVBP9K1187FB48254	0.533842727	CA
3	0.8378720471		Gwen Stefani		ARVBRGZ1187FB4675A	0.5328035418	
1	0.4058059511	-155.43414	Daniel Paul	19.59009	ARVBXZ01187B997092	0.3472988667	US
1	0.510243089	-100.07715	D.R.S.	31.1689	ARVCCEM11F4C83DD74	0.3507498387	US
1	0.4429583683	-98.52102	Emit	35.30914	ARVCNOU1187FB4C6F0	0.3847303034	US
1	0.1951309135		Françoise Hardy - Maurane		ARVCZAB12454A37E86	0.3738453347	
4	0.60773432		Headhunter		ARVD9M11187FB49291	0.4484528366	
1	0.3984008204	-1.97406	David Palmer	52.88356	ARVDMV71187FB43A8F	0.3532480968	GB
1	0.5566973611		Mars Ill		ARVDP1V1187FB53341	0.3334333133	
2	0.5268803717		Vinícius de Moraes		ARVEFIT12086C1686D	0.348462172	
9	0.6523678642		Les Ogres De Barback		ARVEJ9M1187FB4DC44	0.4379647331	
1	0.0490367919		Rauni Pekkala		ARVESGN1187FB3E10C	0	
1	0.5674769058	-118.24532	The Funeral Pyre	34.05349	ARVEXQ51187B9B8237	0.3293334189	US
1	0.6145956028	-77.24787	Dominic	38.66059	ARVEZFH1187B9A6F9C	0.4093053923	US
1	0.3771902027		Rev. Timothy Wright		ARVF2AD1187FB47580	0.29024207	
1	0.0406192774		Pedro Garcia & His Del Prado Orchestra		ARVFDXZ1241B9C8865	0	
3	0.3684043267		Michelle & Vickie		ARVFGPJ1187B9A2477	0.3877398991	
2	0.4401721739		X-tv		ARVG1MI119B86678D4	0.3063191254	
7	0.9184517889		The Killers		ARVG4OK1187B9B6BD3	0.8289063015	
1	0.4313930951	-71.08868	Livingston Taylor	42.31256	ARVG8T61187FB440EB	0.3488629567	US
2	0.5184791248	-75.16237	Billy Butler	39.95227	ARVGPOM1187FB55737	0.2695713197	US
1	0.52379026		Terminal 11 feat. b.b0Nd		ARVHJV91187B9B7C91	0.3270573009	
1	0.4101009989		Philippe Eidel		ARVHRK71187B98BEAE	0.2552921936	
3	0.5989855065		Jan Wayne		ARVI9KK1187B9AACB4	0.4041169096	
1	0.6220053881		Danny Diablo feat. Puerto Rican Myke		ARVIT0V1187B9A7CDE	0.4515789629	
3	0.5592784942		The Brooklyn Tabernacle Choir		ARVJ0JK1187B98C9C0	0.4320119469	
2	0.6142617639	18.70249	Månegarm	59.75952	ARVJ6541187B9A4C3E	0.417413024	SE
2	0.3087536335		Tulipunaruusut		ARVJSJY1250940FA2B	0.2072859528	
5	0.6430166663	-74.04323	Al Di Meola	40.7174	ARVJVFF1187B9B40D6	0.4615172045	US
4	0.6465276372		Pentangle		ARVKAWO11F50C47C9A	0.3336491408	
1	0.0302676359		Tony Malone And The Rapparees		ARVKMRB122988EEA68	0	
1	0.4833885472	-117.37388	The Color Red	33.98163	ARVKT151187B9A181D	0.3736852596	US
4	0.6107132195		Zeca Baleiro		ARVLIVA1187B991590	0.4251262082	
2	0.5460127843	-92.27449	Dale Hawkins	34.74865	ARVLMSG1187B98E07E	0.3805567282	US
5	0.5265152781		Darwin Hobbs		ARVMFE61187B992463	0.4065816804	
1	0.6526535836		Opiate For The Masses		ARVMGEJ1187B98E672	0.40841995	
1	0.3079488501		David Andreu		ARVMHOI12802FDF5DE	0	
9	0.5303556679	-74.17418	Leroy Hutson	40.73197	ARVML4B1187FB52324	0.3971790426	US
2	0.6815985531		The B-52's		ARVML631187B99E90D	0.5375372013	
2	0.4226546183		Barbara Jones		ARVMOTP1187B99720F	0.3480581633	
1	0.5307914887		Pe'z		ARVMPJC1187FB3B954	0.4318393009	
4	0.473803925	-122.42005	Tunsi	37.77916	ARVMZFK11F50C4A0D2	0.3167219535	US
12	0.8183193591		Snow Patrol		ARVN9FZ1187FB393F1	0.6672945956	
1	0.3291222316		Larry The Cable Guy		ARVNBNU1252CCFA156	0.3204601824	
2	0.4715772815	-98.52102	Dolce; Orange Factory	35.30914	ARVNDLR1187B99CA1B	0.3370893003	US
7	0.6435449972		Faith Hill		ARVNGA71187FB3C107	0.6701061728	
2	0.2491692631		Dylan Kuo		ARVNIVQ1250941026F	0	
1	0.6098078057	-119.27023	Shakedown	37.27188	ARVNK831187FB48831	0.4060625503	US
1	0.4740840382	-74.00712	Annie Minogue Band	40.71455	ARVO6RD1187FB403CA	0.3073667364	US
2	0.6174733248	-87.63241	Enuff Z Nuff	41.88415	ARVOWE21187FB3AE3C	0.4429489451	US
6	0.4458546314	-86.8115	Hank Penny	33.52029	ARVQ4QM1187B98AD95	0.3475988887	US
1	0.5266936694	-79.99745	Vonray	40.43831	ARVQ7I31187B9B64C9	0.3131545052	US
2	0.5007819858	-122.42005	Constance Demby	37.77916	ARVQTZP1187FB40283	0.389029366	US
1	0.4637903902		Little Angels		ARVQV7Q1187FB59C5D	0.4122983714	
2	0.2303126835		Archie Bell and The Drells		ARVQZNK11E2835CDAC	0.4171245837	
2	0.5887266353		Hector		ARVSB691187FB3C711	0.3685504476	
2	0.5557874606	-0.25969	The Creation	51.55615	ARVSDB11187FB4270B	0.3544547085	GB
1	0.5443417129		Patrick Eudeline		ARVSEMH12086C145AA	0	
1	0.7910222776		Drowning Pool		ARVSQHB1187B992FF0	0.6200086814	
1	0.5074306291	-84.28065	No Address	30.43977	ARVTGUZ1187B9AA3DA	0.3449848106	US
1	0.446983538		Sean Callery		ARVTWQ11187B9A6A24	0.3546933603	
1	0.4866791432		Speedball		ARVUAJC1187B9908A5	0.3625014339	
9	0.7292122741		Beenie Man Featuring Janet Jackson		ARVUN5F1187FB4CCC7	0.4813393086	
4	0.6195309911		Hevia		ARVUQIC1187B9A7C66	0.3543696158	
1	0.1648533012		Stiff Meat		ARVUVRE12420780B0B	0	
1	0.6120457935		Deepest Blue		ARVV4Y41187B995F04	0.3423755783	
1	0.6471473192		The Temper Trap		ARVV61U1187FB4FC32	0.6549144744	
4	0.5891907253		Knack		ARVVLMQ11F4C8456E4	0.4394389955	
1	0.4179360568	-118.24532	Rob Mullins	34.05349	ARVVSJC1187FB3A637	0.3224678213	US
1	0.6075624174		Olive		ARVVZ6Q1187B98D05D	0.4346074013	
2	0.6775501489		This Is Hell		ARVWIEH1187B9B39B5	0.492132221	
3	0.6126405242		SOJA		ARVWNTI1269FB34C59	0.4367829495	
3	0.4409047433		Spade Cooley		ARVX3V41187FB59E0F	0.3614727866	
2	0.7254029208	-122.03095	Arsonists Get All The Girls	36.97402	ARVXKTV1187FB44139	0.4549573948	US
1	0.255110452		Didier François		ARVXRAV125FEF32482	0	
2	0.9209596454		Evanescence		ARVXU2X1187B9AE6D8	0.7057575532	
1	0.8425776645		Foals		ARVXV1J1187FB5BF88	0.5145225783	
1	0.1211872983		La Billo_ Los Melódicos		ARVXXQD1257509E117	0	
2	0.5475384017		99 Posse		ARVY1W51187B9AF4F7	0.4735449086	
1	0.0477750814		Teijo Joutsela and Humppa-Veikot		ARVYDAQ1187FB43338	0	
4	0.6767556553		Barry Manilow		ARVZDOM1187B9B49C9	0.5437060505	
1	0.5614877763		Baby Huey & The Baby Sitters		ARVZPW91187FB4D73C	0.3335968775	
4	0.2241931384	-118.24532	Liars	34.05349	ARVZWQ31187B9B8946	0.4204126176	US
2	0.4463266281		Les Hurlements D'leo		ARW040W1187FB51082	0.4257281307	
4	0.6386404057		Unwritten Law		ARW071B1187B9A603C	0.4608434826	
1	0.6128890813		Wednesday 13's Frankenstein Drag Queens From Planet 13		ARW0JI11187FB592BD	0.3765631126	
2	0.5414049686		Markscheider Kunst		ARW0YFZ1187FB442DB	0.4464456618	
3	0.722733963		Peter Tosh		ARW0Z9V1187B9A0699	0.4654923562	
3	0.3276754374		Voyager Series		ARW1BRR1187B996332	0.2696935504	
4	0.5015653752		Rocio Jurado		ARW1DRV1187FB40261	0.3157956797	
4	0.5941966199		Vusi Mahlasela		ARW1DZQ1187B9A18E0	0.3759146876	
7	0.8404324666		3 Doors Down		ARW1MUW1187FB4D5A1	0.6429822199	
6	0.4643625909		Jope Ruonansuu		ARW1WST1187FB384DA	0.4178461477	
2	0.6216169217	20.46414	Ana Popovic	44.81187	ARW2DG51187B9A170F	0.4484597679	RS
2	0.4757453374		Xose Manuel Budiño		ARW2I321187B9A9F87	0.2717574484	
1	0.3510373242		The Revolutionary Ensemble		ARW2IMH1187FB4791F	0.3016728734	
3	0.6985324767		Andrew W.K.		ARW2U4O1187FB4408B	0.5094560009	
2	0.4878719325	-71.14566	The Sterns	42.3519	ARW2Y3Q1187FB38020	0.367464833	US
1	0.4213959729		Les Witches		ARW3KQ51187B9A0E0C	0.2351188912	
4	0.5513111166	-4.48622	Miossec	48.39023	ARW3V6T1187B9ACAC4	0.3576634477	FR
2	0.5042187564	-71.6342	Tommy Makem;The Clancy Brothers	44.00118	ARW45K91187FB3DE04	0.3657473073	US
5	0.0185015424		Pierre Perret		ARW45YR1187FB3DE95	0.352976472	
6	0.3628001417	-90.645	Jazz Gillum	33.45081	ARW4AGO1187FB4F107	0.2822864056	US
2	0.5027441146		Inhume		ARW4P0V1187B9B182E	0.3554322891	
2	0.4767486482	-2.23218	AFS	54.31392	ARW4ZCO1187B9B22D3	0	GB
1	0.718400769	-117.76505	Sugar Ray	33.6671	ARW5IF01187B9AEA98	0.4725129502	US
7	0.5854795397	1.71819	Julien Clerc	46.71067	ARW63KF1187B98AC48	0.3643849245	FR
1	0.4970831157		Sigmatropic		ARW644S1187B9B4924	0.3900517951	
1	0.4280400407	-94.58306	JERRY WALLACE	39.10295	ARW6LIW1187B9966CD	0.3172299038	US
5	0.6592515207		Aleks Syntek		ARW70HR1187B9A358C	0.3994315443	
4	0.4788044453		Cookies		ARW74FW1187FB554AD	0.3128277666	
1	0.822150362		Barenaked Ladies		ARW7K0P1187B9B5B47	0.7942707683	
1	0.4421112003	-0.58104	Edgar De L'est	44.83663	ARW86ZJ11A348EFE7F	0.1626155823	FR
2	0.4286427128		Swans Of Avon		ARW8K3V1187B9A4A14	0.3075707347	
4	0.5583844552		Pinchers		ARW90Y31187B98FC7C	0.3406327145	
4	0.5150335836		Los Chunguitos		ARW9DSD1187B9A0345	0.3723565875	
3	0.8065804113	-2.10679	Annie Lennox	57.15382	ARW9FP41187B98C2A7	0.6210852121	GB
1	0.7696873178	-88.08459	Drop Dead_ Gorgeous	41.52493	ARW9LQ31187FB4336D	0.5183991617	US
3	0.7390474237		George Harrison		ARW9QSZ1187FB4B93E	0.5416025025	
3	0.6453169736		City High		ARW9SN11187FB52D0D	0.4010902537	
4	0.8119530401	-0.18703	The Cure	51.11655	ARWA6NT1187FB3F15C	0.5789935487	GB
4	0.7999108788		Hot Chip		ARWA8AH1187FB3FC84	0.5357631577	
2	0.5013683432	-118.24532	Home Town Hero	34.05349	ARWADDH1187B98FDBB	0.3103173372	US
1	0.2184229592		Massimiliano Damerini		ARWAMNR11E2835E228	0	
4	0.4061666349		S.U.P		ARWAPYC1187FB3FCAF	0.2723854596	
